,passed_class,hours_spent_studying_daily,cluster
1613,0,6.3173298729774,20
1614,0,3.1876298268984433,3
1615,0,6.720506110424573,22
1616,0,8.935882309200862,13
1617,0,4.413960300415613,66
1618,0,0.25205007073716945,76
1619,1,5.743567194092986,7
1620,0,6.900395922112955,33
1621,0,4.411423935084736,99
1622,0,0.7086640787504493,75
1623,0,7.432020461049945,81
1624,1,4.149698362149987,0
1625,0,5.416137068820907,96
1626,1,8.962981207612748,28
1627,0,2.6952657477732616,82
1628,0,4.131815731496112,86
1629,0,0.9912201107399027,65
1630,1,5.9892776081501795,22
1631,1,5.853003191552786,55
1632,0,1.549378243028774,90
1633,0,4.652436485911113,77
1634,1,2.0539382988679566,75
1635,0,10.274074410600276,11
1636,0,5.6795306104460614,47
1637,1,1.3972887840480799,21
1638,1,6.721417996689919,91
1639,0,7.230993918940083,42
1640,1,3.5496901982979434,92
1641,0,0.010427400452052593,87
1642,0,5.0339567517595665,63
1643,1,8.102106225007049,70
1644,0,0.04617502374254978,43
1645,1,2.7110462331035388,51
1646,1,3.1366547025439684,84
1647,1,3.0511840015911975,68
1648,1,3.529651520086455,64
1649,0,8.35932228370894,70
1650,1,2.3153489120131026,56
1651,1,0.5322986349933962,19
1652,1,1.030707963824291,67
1653,0,1.2650384474106025,67
1654,0,7.1044000719328695,78
1655,1,6.406474407890483,22
1656,0,9.509803038119129,29
1657,1,6.691779342745873,20
1658,1,9.586055649652081,59
1659,1,7.994431984340139,7
1660,1,7.57977399895899,13
1661,0,7.222841596772895,88
1662,0,2.864330526117541,0
1663,0,6.876928414392678,36
1664,0,4.285520552530181,74
1665,0,8.273314578454878,28
1666,0,3.3265961034997975,2
1667,0,5.217672461716274,97
1668,0,8.895931767366543,59
1669,0,-0.7123130951272045,43
1670,1,5.8929075354464695,97
1671,1,6.05249372974088,42
1672,0,8.154419352383334,34
1673,0,1.5344240596704612,23
1674,0,4.71225993177435,63
1675,1,7.2724861042818665,91
1676,0,4.9663565692353595,88
1677,1,2.976066958033673,56
1678,1,3.153574817549965,40
1679,0,3.158023030561165,74
1680,0,1.9483599679125507,21
1681,1,3.435107522411161,92
1682,1,8.616748396630259,36
1683,1,3.7161435716822635,64
1684,0,6.0579633181905,33
1685,0,1.1946996151743141,25
1686,0,6.756785810834869,18
1687,1,6.171616882517588,63
1688,0,1.291097915318948,25
1689,0,1.6456178268443116,3
1690,0,7.859701437500947,7
1691,1,5.790373910041973,66
1692,1,-0.4305805573542061,19
1693,1,0.6200782928844395,37
1694,1,6.845702862122814,47
1695,1,4.74906024694432,64
1696,1,0.3129162642890864,50
1697,1,3.808370588074511,24
1698,0,3.0037223154558297,12
1699,0,1.9452714633840817,80
1700,0,-0.8621574694315963,98
1701,1,0.9365784222913139,3
1702,1,5.740772158978172,20
1703,1,3.792685351270694,95
1704,0,-1.1360997505371426,9
1705,1,5.218572907016087,22
1706,1,4.638735692903517,17
1707,0,1.7865380242356996,35
1708,1,5.430252328485143,48
1709,0,8.683566802632278,18
1710,0,-0.7593795341109248,12
1711,0,2.625293550791933,2
1712,0,1.5235737611291855,50
1713,1,1.5801005975808113,56
1714,1,6.895229232400777,78
1715,0,6.140470417812582,86
1716,1,2.3194473483190734,51
1717,1,4.792889624309885,15
1718,1,0.5469374228466723,12
1719,1,1.6611788221413164,67
1720,0,3.4648649526297985,56
1721,0,10.43295753750859,26
1722,1,2.1940148758422824,1
1723,1,3.9475794352718983,77
1724,0,7.7631963930886,29
1725,0,4.647260158764963,66
1726,0,1.5482306686497567,54
1727,1,4.784232774311113,56
1728,0,-0.10451381801146908,19
1729,0,7.412222400598961,81
1730,0,6.325317435407889,15
1731,0,8.534498738166182,81
1732,1,4.5678115543378235,17
1733,1,-0.9325802748064591,87
1734,1,3.8382645477279427,83
1735,0,8.190014930655625,47
1736,1,2.7486506528518695,45
1737,0,2.293314284779279,10
1738,1,0.6596544540858973,45
1739,1,6.825367246534406,34
1740,1,5.485217959906076,17
1741,1,5.698902252181068,52
1742,0,-0.08312400515027352,30
1743,1,4.694065840463548,64
1744,0,3.0710345585279235,61
1745,1,0.7283699852285047,90
1746,1,3.2089541533584507,35
1747,1,7.418866709210231,34
1748,1,4.182098000050836,0
1749,1,10.36990862696873,27
1750,0,-1.2033449178478282,65
1751,0,8.220099741126802,96
1752,0,6.765033685272484,31
1753,1,1.9977561861622146,82
1754,1,4.0436059463919145,49
1755,0,3.6939345785325766,49
1756,0,4.12245441011694,66
1757,1,2.177046666739457,25
1758,1,0.14740144101839894,9
1759,0,4.552883354554002,83
1760,0,3.4595461641399745,56
1761,0,4.562921903175251,15
1762,1,6.644260365669853,97
1763,1,0.49213658755438106,2
1764,1,4.706583613571162,5
1765,0,8.666831511633141,89
1766,0,10.534639252341766,11
1767,0,0.3852234199394561,76
1768,1,5.188593516134075,14
1769,1,6.561983832051305,97
1770,1,0.8349826153713915,30
1771,0,6.856033794618554,31
1772,1,0.15138380289756603,75
1773,1,5.081039954312421,17
1774,0,7.911376131746436,33
1775,1,4.430804813345135,82
1776,0,7.425031136899183,42
1777,1,7.260674456731768,96
1778,0,4.379347356714469,71
1779,1,2.6642233541205984,46
1780,0,-0.45415980653438126,60
1781,0,3.4000384884318855,56
1782,0,0.44635519827612524,4
1783,1,7.4540029624552595,18
1784,1,6.529808541743297,55
1785,1,5.640170481068395,55
1786,0,2.197469127244169,58
1787,0,9.407350031548152,70
1788,0,3.018785112445433,95
1789,0,6.838454965413793,34
1790,0,1.9987228073588077,46
1791,1,7.578717243004423,42
1792,1,-0.2934569600632566,4
1793,0,2.5982294367662746,83
1794,1,4.659931648107154,15
1795,0,0.9214203088948262,53
1796,1,2.4329290063213147,0
1797,1,1.9949750846536343,0
1798,1,1.6887918650673444,58
1799,0,3.348168603034862,99
1800,0,2.5481181822149943,30
1801,0,5.998506333157945,28
1802,1,3.587579265942563,56
1803,0,6.75141041336992,89
1804,1,3.651204584129782,5
1805,0,3.4417037957482703,0
1806,0,5.765893038511641,81
1807,0,2.8031671567192205,57
1808,1,1.3779092747305333,53
1809,1,5.452612091698924,15
1810,0,7.858315370695737,20
1811,1,4.645869669170729,95
1812,1,2.9657852736306816,82
1813,0,4.66782100688724,94
1814,1,5.28915709885705,63
1815,0,6.860933543264573,20
1816,0,1.0953446197032324,75
1817,1,3.8664830038566356,38
1818,0,0.11819032530954032,3
1819,1,2.487754343652282,1
1820,1,1.508558819598729,76
1821,0,6.796480102299774,55
1822,1,3.9053647597244447,92
1823,0,1.9220130881278812,43
1824,1,6.27056345915649,20
1825,0,6.032669974355746,66
1826,1,0.8790255353701633,19
1827,1,4.013580275206664,84
1828,1,4.057429575964543,83
1829,1,1.299721681017764,8
1830,0,8.427179212490987,26
1831,1,4.2138866874789525,0
1832,1,8.192439472071829,11
1833,0,1.7959867851399243,85
1834,1,1.1219954507961076,30
1835,0,5.788495752267617,5
1836,1,2.662999146814439,84
1837,0,2.8353450012380725,84
1838,0,2.654135515440559,51
1839,0,8.63357763000883,78
1840,1,7.280159620593612,18
1841,0,5.497859197375818,15
1842,0,4.507870288726425,17
1843,1,1.3497904886533942,3
1844,1,1.3195645450470985,12
1845,0,6.128254149305609,48
1846,1,2.5097365591996983,56
1847,1,5.495862685711602,5
1848,1,11.818947426870137,11
1849,0,3.0013835035116534,83
1850,1,10.875229252615688,29
1851,1,1.6519597510216792,54
1852,1,-1.9108382542325275,8
1853,0,6.228050204039194,74
1854,1,2.325372220128007,57
1855,1,5.1694895606972455,86
1856,1,7.288241522822843,78
1857,0,5.3460230160627695,82
1858,1,5.837155573151993,22
1859,0,2.6972651039307625,97
1860,1,1.1231009973930826,37
1861,0,5.815361687883511,74
1862,0,7.533242089872705,13
1863,0,2.6015082451714684,25
1864,1,8.958969763287593,28
1865,1,9.27098730909268,41
1866,1,10.774536666538433,59
1867,1,2.288776561682148,40
1868,0,6.664955965618286,15
1869,1,3.9205842421029704,83
1870,1,2.7851021460757353,25
1871,0,3.9627446075430535,95
1872,0,8.309609747686915,27
1873,0,4.976431139595275,74
1874,1,0.5238972294393971,87
1875,0,7.2938307716071105,26
1876,1,7.526766133650399,34
1877,0,9.693848895525383,13
1878,0,6.80201791633128,91
1879,1,5.936385711742594,44
1880,1,0.2539741868333313,67
1881,1,4.2475498205079205,73
1882,1,1.1359810041393752,37
1883,1,4.01801121811308,94
1884,1,8.567856191548373,27
1885,1,4.817385771594954,44
1886,1,4.728354281777843,99
1887,0,-1.2149538439182486,87
1888,1,9.519379023769417,41
1889,1,1.1319758825483555,98
1890,0,8.080551891313245,28
1891,0,4.883013124936674,99
1892,1,2.318145057412667,68
1893,1,4.221248015477238,83
1894,1,1.4339816131535692,75
1895,1,7.183695781311879,78
1896,1,1.3185316986965652,25
1897,0,9.30588035495979,89
1898,0,6.478439972423828,47
1899,1,4.525189394618076,71
1900,1,8.933201077220135,34
1901,1,4.340273430761674,63
1902,1,0.2657946472626199,98
1903,0,7.477019002101112,88
1904,1,1.258504995104736,3
1905,1,1.4586046526778758,37
1906,1,6.936082582407186,55
1907,0,5.454027544950129,62
1908,1,6.677720050290567,97
1909,0,0.08649672162173017,65
1910,1,6.1112822176436445,31
1911,1,3.976572799580039,82
1912,0,8.920093084563161,96
1913,0,8.037263253490545,59
1914,1,0.9244948176758403,90
1915,0,4.881303573752239,22
1916,0,4.256592131586232,77
1917,0,2.3290893658401846,2
1918,1,9.59632006252987,59
1919,1,6.112160326986435,66
1920,0,9.186984862113743,89
1921,0,0.21891382665000636,87
1922,0,1.830423421767477,58
1923,0,6.307059281986978,88
1924,0,2.7392726251152704,90
1925,0,6.104600107045194,36
1926,1,1.2929844015751297,93
1927,0,4.179516372423878,5
1928,1,2.3659566254203006,58
1929,0,4.007326170415986,71
1930,1,2.6124345247899154,45
1931,1,1.4218263136020526,10
1932,0,0.27002770796001485,43
1933,0,-0.5107545305129324,43
1934,1,1.2921232885419647,4
1935,0,7.737381547513313,79
1936,0,8.014344677018697,47
1937,0,0.8967261117678917,21
1938,1,5.627690576836448,73
1939,0,0.11667639013863451,54
1940,1,0.8663145547804412,30
1941,1,5.140898273674126,31
1942,1,6.0749194769384225,5
1943,0,7.296567223681013,47
1944,1,2.3115990973006912,23
1945,1,2.9986218328049166,49
1946,1,0.46734296177266377,16
1947,1,0.006477395281880405,25
1948,0,4.7409221954944325,38
1949,0,2.657007032384402,80
1950,0,5.5634649019557045,74
1951,1,4.799230706973751,44
1952,1,2.9380876219878753,90
1953,0,7.20273014288035,34
1954,1,0.7344507176793391,53
1955,1,8.903395106662098,27
1956,0,7.830749903744064,52
1957,1,2.8181916028918437,48
1958,0,0.7633958260885483,50
1959,1,6.8597556906667245,15
1960,1,10.752645101493922,70
1961,0,6.239988235345804,29
1962,0,4.6719732795527475,39
1963,0,2.2005054305444487,38
1964,0,7.6916257805380095,96
1965,0,0.0911170831849899,58
1966,0,7.263231076033151,34
1967,1,2.2426141528621804,93
1968,1,0.3383722522032219,8
1969,0,3.0904580312074685,24
1970,1,0.773269172884172,43
1971,1,3.2046221623795974,23
1972,0,0.2739083032055225,58
1973,0,6.406522148433362,48
1974,1,4.162169466994506,74
1975,1,9.2654593785557,18
1976,1,3.2315127314451386,5
1977,1,5.286512331916919,66
1978,0,3.7691420934676905,62
1979,1,2.9029246042279553,49
1980,0,0.1738221150227881,35
1981,1,7.535374462533964,88
1982,1,4.647988139996027,82
1983,0,4.847632587687567,77
1984,1,3.037427007241741,48
1985,1,5.830639055265516,66
1986,1,0.39796069842989024,35
1987,0,1.937771963165153,46
1988,1,10.403038240047426,11
1989,0,3.76425120111972,38
1990,0,9.754173978114647,41
1991,0,4.433616138873187,1
1992,1,1.8298001082273483,80
1993,0,1.4481206034535297,54
1994,0,3.012532247437253,61
1995,1,4.363798104083228,22
1996,0,1.4442829416361684,54
1997,0,5.925257229297176,31
1998,0,4.6851731800763625,22
1999,0,2.2930381698820095,93
2000,1,7.250082374596477,33
2001,1,3.865987956783582,71
2002,0,4.392475558168879,14
2003,0,2.217780139601259,12
2004,1,4.5959479816781865,64
2005,1,6.969361977594891,89
2006,1,1.8920086090462862,1
2007,1,-0.7341027771412685,9
2008,0,5.518533597439826,97
2009,0,0.08796556001019185,54
2010,0,0.38727507123813765,37
2011,0,-0.3313972659089752,60
2012,0,7.273742099093482,96
2013,0,0.7193815432367519,9
2014,1,4.750049527731746,63
2015,0,11.769260848783173,59
2016,1,-1.086266414698373,19
2017,0,5.621401875263436,34
2018,1,7.543490957148345,20
2019,0,3.7509621135162714,23
2020,1,4.39693023649333,83
2021,0,2.4990131733146552,85
2022,1,0.08978949019959415,12
2023,1,6.355122838511968,17
2024,1,1.0335251967213095,60
2025,1,1.8292733452406014,61
2026,0,0.16413709068434268,54
2027,0,2.4105441196399267,2
2028,1,4.9744387411206725,32
2029,1,1.2172063194284344,35
2030,0,5.63813309243414,44
2031,1,7.002920025067452,18
2032,1,2.63024374794089,72
2033,0,-0.08071275545461865,75
2034,1,-0.4835683578787586,62
2035,1,3.0146607163734096,93
2036,1,4.213599226230293,94
2037,1,4.028713153351936,2
2038,1,8.429892709031833,13
2039,0,-0.3672164134664977,75
2040,1,5.577465533048133,36
2041,1,1.0511707316640055,75
2042,1,2.050525476824606,1
2043,0,9.730011399526568,6
2044,1,7.240473022307871,42
2045,0,-0.5577853152329069,98
2046,1,7.691376727631176,89
2047,1,3.0426499747918063,49
2048,0,5.6171408286486235,96
2049,0,0.7275994065179887,58
2050,0,3.718778697760466,92
2051,1,0.8844318710724277,37
2052,0,3.320748017816368,95
2053,0,7.914835896829039,88
2054,0,2.853953220504398,0
2055,1,5.973770351798535,14
2056,1,9.339993007594694,27
2057,1,2.387918884699692,90
2058,1,0.20497424169001732,80
2059,1,2.5620607182041675,4
2060,0,5.713375906994157,74
2061,1,7.288939070784199,88
2062,0,4.610849329394555,64
2063,0,3.0123684090359277,77
2064,0,5.693894215055172,92
2065,1,1.309301780358749,35
2066,1,3.9878172029576384,77
2067,1,5.049058202002482,66
2068,0,0.3929508810781153,3
2069,0,2.0518076598704833,23
2070,1,3.867320309542701,74
2071,0,4.803263153588305,71
2072,0,4.239486194713027,32
2073,0,1.2781801358226341,8
2074,0,9.425243875500774,29
2075,1,0.7651354971928777,80
2076,0,5.183609771888137,71
2077,0,1.0699832594785925,16
2078,0,5.899483373375681,94
2079,1,6.858221658558907,47
2080,0,0.27346871234743686,10
2081,0,3.958780962119051,99
2082,1,0.1872048574328556,10
2083,1,1.7192703856718303,75
2084,1,0.6644273827405648,4
2085,0,7.061626285960687,55
2086,0,10.091376827808107,27
2087,0,9.900179758176154,13
2088,1,5.281960711015476,33
2089,0,8.494706105043194,59
2090,1,1.7770826847044576,23
2091,1,4.360881344928008,66
2092,0,9.475573774318809,69
2093,1,8.945684604879856,29
2094,1,4.829175483202015,17
2095,1,2.180328910966659,84
2096,0,4.142240967936574,94
2097,1,0.3573429121014615,76
2098,0,6.58515235448966,91
2099,1,7.191290924750546,5
2100,1,6.074729027109873,13
2101,1,0.6096932257985102,3
2102,1,5.323609397418866,15
2103,1,7.339524424487102,96
2104,0,4.762426831918351,81
2105,0,8.19368899502155,33
2106,0,7.017056469115596,42
2107,1,11.584943290920966,69
2108,0,7.0954458432999115,18
2109,0,8.650001402853118,88
2110,1,9.491048942096105,13
2111,0,5.0202139839943225,23
2112,0,2.0297386509714808,98
2113,0,2.3270796453366582,98
2114,0,8.626666072955713,52
2115,1,0.6564585273208725,60
2116,0,1.971869225002551,53
2117,0,10.086439160249547,27
2118,1,4.053596165287523,57
2119,0,6.470019148084309,33
2120,1,10.63067085445708,6
2121,1,7.494973557204375,52
2122,0,0.18929681125628395,8
2123,1,5.545597651900145,5
2124,1,7.918280981627996,47
2125,1,-0.020166711656896874,25
2126,1,4.884149270386693,14
2127,0,5.914824707438647,44
2128,1,3.2804255984319246,46
2129,1,6.090209424861044,88
2130,0,-0.8175410912598993,10
2131,0,1.6290663464109978,87
2132,1,6.026341340592267,73
2133,0,0.17330755215486504,51
2134,0,7.615900224288275,78
2135,1,2.1344823246127973,38
2136,1,4.486576145713209,46
2137,1,0.6862563086902317,37
2138,1,7.136963675194835,20
2139,0,3.041270624317458,84
2140,0,5.953149425291212,97
2141,1,7.7824212811706115,79
2142,0,0.4622003945906329,50
2143,1,2.751160645190831,23
2144,0,7.027370475306401,97
2145,0,7.244097107629686,26
2146,1,7.174019206180213,52
2147,0,4.710722053285137,83
2148,0,4.970663396896109,95
2149,0,10.382138605962705,13
2150,1,1.618469404358952,87
2151,1,1.3422375562455198,58
2152,0,4.28143615960053,99
2153,1,1.9346478169766204,84
2154,0,5.425201282507265,94
2155,0,7.989919407639432,52
2156,0,4.485658832948096,48
2157,0,7.821494356182935,34
2158,1,8.016794820485577,69
2159,1,0.39000907893791975,9
2160,1,8.8750208272476,78
2161,1,7.516888810334645,55
2162,1,4.129295998610362,94
2163,0,2.3822324600576366,38
2164,0,5.152344522050352,44
2165,0,3.280163678872384,57
2166,1,2.424305270385718,83
2167,1,5.893729967658692,92
2168,1,5.364148385003414,14
2169,1,2.2543446173318733,82
2170,1,1.210557856807703,67
2171,1,3.29220334118551,0
2172,0,3.96160686657553,84
2173,1,4.862941297486923,17
2174,1,2.9479001391421895,2
2175,1,8.466046211457686,29
2176,1,5.792500786599009,14
2177,0,4.6468063575511955,74
2178,0,2.378405616343697,12
2179,0,6.256851189650944,52
2180,1,-0.397825912889506,8
2181,0,2.470007251386435,25
2182,1,4.415296521781028,63
2183,0,3.7310743011606187,49
2184,1,1.42497651320239,72
2185,0,-0.36104453128419034,87
2186,1,11.454644392355874,11
2187,1,0.6200892332380884,50
2188,1,0.9612703689831377,40
2189,0,9.60938869446802,69
2190,0,3.167149809119524,49
2191,0,4.108540726943276,99
2192,0,1.5649312625198695,76
2193,1,3.8917030607449075,15
2194,1,6.110703405855885,73
2195,1,4.694471184683022,94
2196,1,1.051790055923649,19
2197,0,-0.3785127359638434,43
2198,1,9.41740885449548,79
2199,1,10.853441967744454,27
2200,1,1.9724134159355988,9
2201,0,6.966333170755663,47
2202,0,6.3299259263381815,36
2203,1,1.4683741734877531,87
2204,1,8.209327705308517,7
2205,0,2.1995085632158853,80
2206,0,2.4604209237003705,57
2207,1,0.6153848297566102,65
2208,1,9.550560187218498,13
2209,1,1.6909565054371836,68
2210,1,8.169202238579695,33
2211,1,11.298055719163981,41
2212,1,7.0675894391973495,55
2213,1,1.0543527557827814,77
2214,1,2.4822343758750147,24
2215,1,7.637875425500193,44
2216,1,2.775276326917795,82
2217,0,2.6864420301292293,95
2218,0,6.771860892869395,97
2219,0,10.788543050149304,70
2220,1,6.119017427131703,49
2221,1,-0.044093535522022664,25
2222,1,7.1152557103713265,81
2223,1,6.22499413547908,18
2224,1,2.6061549719426296,56
2225,0,1.0342199450741378,50
2226,0,2.300860730951685,72
2227,1,1.0790321059791703,21
2228,1,1.381154127020225,67
2229,0,4.287697778046844,66
2230,1,7.703642158501406,89
2231,0,3.780863345520145,5
2232,1,7.97000334082188,26
2233,1,7.59141232249929,31
2234,0,2.7982122828110967,23
2235,1,8.0973006055124,7
2236,0,-0.5266865651840669,19
2237,0,5.025063562490777,17
2238,1,5.958020804120618,39
2239,1,1.7560767672917694,54
2240,1,5.739742149769574,48
2241,0,4.928841862386608,94
2242,0,2.072291243107135,99
2243,0,7.439522897996274,7
2244,1,2.3301822598736037,80
2245,0,4.8499430004717015,57
2246,1,2.937209485570386,51
2247,1,2.5394977678486583,80
2248,0,2.2428899608734065,84
2249,1,3.445051588997695,82
2250,0,5.6817750467715245,47
2251,0,8.853243259833484,41
2252,0,0.8922305088714992,75
2253,1,3.452480640867199,61
2254,1,4.653300565027199,46
2255,1,5.10497024986271,73
2256,1,1.005092350116877,16
2257,1,5.187326367746457,44
2258,1,3.8423505495074144,94
2259,0,7.789119903445078,47
2260,1,7.6112261381316335,73
2261,1,0.4225893710268036,50
2262,0,9.759958657507799,70
2263,0,8.944878381560516,13
2264,1,-0.9199027460807452,45
2265,1,4.555328812346886,64
2266,1,3.6231910323583265,2
2267,1,6.121155624004219,55
2268,1,2.393254287891125,48
2269,0,5.026480165666201,74
2270,0,2.1006176757310397,77
2271,1,4.268780165119355,82
2272,1,5.779350193194691,22
2273,1,8.404214236772528,89
2274,0,3.6882269857810086,61
2275,1,6.581608696769289,33
2276,1,5.197970610751114,97
2277,0,9.585455341647018,70
2278,0,6.780291804044767,42
2279,0,5.052839495199936,31
2280,0,0.5768813408359471,58
2281,0,5.971384943791007,15
2282,0,4.803792465202782,22
2283,1,3.999616381705145,48
2284,0,7.60075466892742,52
2285,0,9.26515692874829,28
2286,0,7.413631786815515,31
2287,0,-0.5092111005411943,8
2288,0,1.0339205312072626,50
2289,1,1.5258225019209395,10
2290,0,7.506110930553379,20
2291,0,1.6263272867167606,25
2292,0,8.935784064716266,78
2293,0,-1.1341471719550054,45
2294,1,4.781922084950675,82
2295,0,3.2616944537409265,32
2296,1,3.517837106173041,40
2297,1,10.209259264743253,81
2298,1,8.52347426250861,33
2299,1,0.27652094351220513,60
2300,0,7.9946910409699194,28
2301,0,0.8485388844865807,10
2302,0,9.439857096688527,6
2303,1,-0.8937063624403179,37
2304,1,1.9941657574205651,38
2305,1,5.269306714919876,44
2306,0,2.74051418063916,72
2307,1,4.862536613578383,44
2308,1,5.487602786567978,5
2309,0,1.5958333201430888,25
2310,1,6.5740054244519,71
2311,0,1.421113275745691,25
2312,0,11.396668221927657,70
2313,0,10.495551211155547,26
2314,1,-1.2637545619869286,87
2315,0,-2.0919582332881452,30
2316,0,7.324118795157789,44
2317,1,1.2067749641307506,12
2318,0,5.516909882945365,5
2319,1,2.540093356842799,17
2320,1,7.660199242201303,34
2321,0,3.6279544137136144,77
2322,0,2.1876316812260415,82
2323,1,-0.4561568018585238,4
2324,1,2.847958126161129,2
2325,0,2.4157132132231083,93
2326,0,6.109774138850633,22
2327,0,6.4788362941900255,66
2328,0,-0.8086079501763747,8
2329,1,6.397054176094112,91
2330,0,5.687451996862041,14
2331,0,2.9300829774366632,57
2332,0,3.6230908506214217,21
2333,0,-0.9727560184127841,19
2334,0,4.824917701662222,5
2335,1,4.068476212584487,86
2336,1,4.010633311756128,39
2337,1,2.373555982423634,68
2338,1,-0.0063712543595066395,16
2339,0,5.768970538471512,71
2340,1,-0.5074659830772262,9
2341,0,1.8140528715354844,51
2342,0,3.734542076330342,94
2343,0,8.553816646784,41
2344,0,1.8020281192517256,24
2345,0,9.94587408324864,41
2346,0,5.970454744049711,81
2347,1,0.5838496702262517,60
2348,1,5.272689298777957,5
2349,1,0.5566268460653918,35
2350,0,6.866537433206166,33
2351,0,2.6002035725846704,40
2352,1,4.946197077078129,94
2353,1,0.31299405533852903,30
2354,1,-0.5441245430328348,10
2355,0,-2.2017795430830107,3
2356,1,3.1672360336096235,77
2357,1,6.7218690482503565,18
2358,0,1.098818638064395,37
2359,1,7.361398414561137,96
2360,0,7.868491619728581,42
2361,0,1.1461840473998148,90
2362,0,6.790382465242372,18
2363,1,6.280470020582749,39
2364,0,10.891597856323918,41
2365,1,3.7883999675843967,39
2366,0,7.50613229339397,52
2367,0,2.856283305088737,60
2368,1,6.508393586937858,15
2369,0,-0.8540303652504029,10
2370,0,-1.198321161182784,53
2371,0,1.8104807138715586,75
2372,0,4.844796388399954,48
2373,1,1.6882236033747007,82
2374,0,10.447931749335973,27
2375,1,2.9102861803303695,58
2376,0,4.043082210772138,46
2377,1,6.951856680490758,91
2378,0,5.525226967304407,78
2379,1,-0.6458227284461246,12
2380,1,-0.24961922233334222,51
2381,0,6.244168005639119,39
2382,0,1.8909563181500426,98
2383,0,4.273845711289617,68
2384,1,2.7006031308165728,19
2385,1,5.271266996840724,74
2386,1,1.5790369021806951,54
2387,0,2.1816605195651673,58
2388,1,3.261528795728916,92
2389,0,1.7864559175554848,25
2390,0,4.430223779803671,74
2391,0,2.308116379935141,57
2392,0,0.7382409154915245,67
2393,1,1.5656112860740934,90
2394,1,5.153402832623806,64
2395,1,5.112209995133672,63
2396,1,1.1712217200087027,60
2397,0,7.8262810721737255,89
2398,1,1.4255463149135759,53
2399,1,8.683836857634004,52
2400,1,7.877847543547054,78
2401,0,2.117257311479917,56
2402,1,4.839491902156787,55
2403,0,2.304572447803156,85
2404,0,8.676915408713477,81
2405,1,3.409541592033903,46
2406,1,9.245951477999338,33
2407,1,5.698900574099666,14
2408,1,8.41447980903244,79
2409,0,6.229578777795934,42
2410,0,2.7303728865410495,62
2411,0,6.119312149303335,14
2412,0,5.994201842411892,22
2413,1,1.273035416433126,53
2414,0,2.8165605228795276,85
2415,1,1.4220940980485315,38
2416,1,6.873401517306359,14
2417,1,1.7060936849494654,10
2418,0,5.972020059629799,86
2419,1,2.728215301466535,82
2420,1,9.011261110069524,26
2421,1,6.92520453431219,22
2422,1,2.317636645782758,76
2423,0,1.844134933771315,76
2424,1,-0.9705634397363285,37
2425,1,0.7795610521815118,16
2426,1,1.987166160753391,58
2427,1,3.2440247742968955,64
2428,1,0.5784344506400748,75
2429,1,4.640969065427381,0
2430,0,7.88707390653739,7
2431,1,3.4249525608079514,93
2432,0,4.171405893249206,46
2433,1,6.4092030368310535,97
2434,1,3.812394636317641,61
2435,1,5.608903082180754,42
2436,1,3.6085194070475772,1
2437,1,4.667424029348173,63
2438,1,8.58220481005607,78
2439,1,7.932334502966008,34
2440,1,3.9119620811012807,17
2441,1,1.5052993398088237,3
2442,1,1.9479990939599368,68
2443,0,-0.4969797642090604,50
2444,0,3.4757346718331013,66
2445,0,7.337678439363045,47
2446,1,2.7499848225967423,83
2447,1,4.0215085410069085,63
2448,0,1.8402210925573828,74
2449,1,1.3935912107337836,87
2450,1,0.314443195563176,19
2451,1,0.6227457355377403,16
2452,1,0.507212338749379,51
2453,1,8.375002174117027,28
2454,1,4.039801047684263,84
2455,0,3.0486293063503447,23
2456,0,5.550911054150666,15
2457,0,9.129969165278714,11
2458,0,3.189289553266623,5
2459,0,2.815935646358485,24
2460,0,3.1982491882852457,46
2461,0,0.6574345271299431,43
2462,1,1.9423396879246324,93
2463,1,2.5857385663063455,93
2464,0,11.305205546730015,69
2465,1,0.8663240907311605,51
2466,0,5.7835751297389875,97
2467,0,5.723089661265696,22
2468,1,0.4212804246717265,90
2469,1,10.064846447741406,29
2470,1,5.641365264331965,97
2471,1,2.031866627277503,1
2472,0,9.826199229572618,28
2473,1,6.7417378918332505,55
2474,0,0.48989934139717467,75
2475,0,7.127622069559442,42
2476,1,5.660889183807346,97
2477,0,7.196233547788602,31
2478,1,1.18297631899475,54
2479,0,2.9976793995802473,1
2480,1,1.7151836460584176,40
2481,1,2.608577345090628,62
2482,0,2.9589883507121906,86
2483,1,1.6939955105580706,16
2484,0,1.1574014564581623,19
2485,1,4.46626018935005,31
2486,1,2.6662785013304484,19
2487,1,2.7257727862891756,57
2488,0,4.111293291565857,24
2489,1,5.510215264472072,42
2490,0,3.5535001571362037,94
2491,0,4.791789856604073,1
2492,0,4.476368448118614,71
2493,0,2.589985565824162,46
2494,1,5.3805929509354185,94
2495,0,1.4086932892151127,45
2496,1,4.015731044974856,97
2497,0,-0.4075193956259133,25
2498,0,0.8566330881616468,8
2499,1,-0.6656619006786135,30
2500,0,5.089849946119708,14
2501,0,3.7869537511333613,74
2502,0,1.3466685068703976,98
2503,0,2.766239096687461,80
2504,1,5.216066444075457,38
2505,0,3.2627403488026214,39
2506,1,8.058236833883537,81
2507,1,6.584708642383138,73
2508,0,7.293745933550001,20
2509,0,-0.5612100853243667,37
2510,0,2.6698523186802743,38
2511,0,4.016105649495338,32
2512,0,0.878316061673897,53
2513,1,3.02698785017982,46
2514,0,5.550625665632255,47
2515,0,3.6615647988454825,1
